ilju_a,ilju_b,케미_점수,케미_타입,종합_분석,연애_스타일,주의_포인트,럭키_데이트,생성시각
甲戌(갑술),丙申(병신),86,불꽃 시너지,든든한 나무 갑술과 화려한 태양 병신의 만남! 나무가 불을 만나 세상 힙하게 타오르는 형상이라 연애 텐션이 미쳤어요. 병신의 예측불허한 매력이 갑술의 진중함을 깨워주며 서로의 세계관을 확장하는 중! 함께 있으면 아이디어가 폭발하고 운의 흐름이 빨라지는 고자극 소울메이트 각이라 시너지가 대박입니다.,보는 사람도 텐션 올라가는 에너제틱 바이브! 병신이 주도하는 트렌디한 핫플 데이트를 갑술이 듬직하게 서포트하며 인생샷 무한 생성하는 찐사랑 스타일이에요.,둘 다 에너지가 넘쳐서 가끔은 말싸움 배틀이 벌어질지도? 그럴 땐 '우린 열정적인 커플이니까!'라고 쿨하게 인정하며 맛집 털러 가면 바로 해결 완료!,"락 페스티벌, 테마파크 투어, 서핑 원데이클래스",2026-03-07 01:27:20
甲戌(갑술),辛丑(신축),78,성장형 커플,"든든한 고목나무 갑술과 반짝이는 보석 신축의 만남! 서로 다른 토양(戌, 丑)을 가졌지만, 그만큼 서로의 세계관을 넓혀주는 자극제가 되어줘요. 신축의 섬세한 터치가 갑술의 리더십을 더 돋보이게 만드는 구조라 함께할수록 서로의 가치가 올라가는 시너지 미쳤다! 서로를 다듬어주며 갓생으로 이끄는 찐사랑 각이에요.",차분하면서도 고급스러운 분위기가 흐르는 데이트 바이브! 서로의 취향을 존중하며 깊이 있는 대화를 나누는 걸 즐겨요. 가끔은 은근한 밀당이 텐션을 더 쫄깃하게 만들기도 하죠.,가끔 서로의 고집이 충돌할 땐 '우린 서로에게 진심이라 그래!'라며 쿨하게 넘겨봐요. 대화할 때 '너는?' 대신 '우리는!'을 쓰면 케미 폭발 보장!,"와인바 투어, 전시회 관람, 호캉스",2026-03-07 01:28:08
甲戌(갑술),丙午(병오),92,갓생 시너지 커플,큰 나무(甲)와 타오르는 불(丙)이 만난 역대급 화력! 서로를 더 빛나게 해주는 상생 텐션이 미쳤어요. 갑술의 든든한 서포트와 병오의 화끈한 추진력이 만나면 세상 못 할 게 없는 무적의 조합! 서로 에너지를 풀충전해주는 소울메이트 각이라 같이 있을 때 운빨까지 상승하는 시너지 맛집입니다.,보는 사람도 기분 좋아지는 하이텐션 바이브! 힙한 팝업스토어나 핫플 투어를 즐기며 서로의 인생샷을 남겨주는 열정 가득한 연애 스타일이에요.,둘 다 에너지가 너무 넘쳐서 가끔은 과부하가 올 수도? 가끔은 멍때리는 '정지 화면' 타임을 가지며 템포 조절만 해주면 갓벽한 밸런스 유지 가능!,"페스티벌 직관, 루프탑 바, 스포츠 액티비티",2026-03-07 01:29:02
甲戌(갑술),辛亥(신해),88,갓벽한 상보적 케미,"든든한 대지 위 거목(甲)과 보석 같은 물결(辛)의 만남! 갑술의 안정감 있는 바이브가 신해의 트렌디하고 섬세한 텐션을 완벽하게 감싸주는 구조예요. 서로의 빈틈을 채워주는 시너지가 미쳤고, 시간이 지날수록 서로의 가치를 알아봐 주는 진정한 소울메이트 각! 한 명은 리드하고 한 명은 빛나게 해주는 갓벽한 밸런스예요.",세련된 도시 남녀 그 자체! 힙한 전시회를 보거나 감각적인 LP 바에서 깊은 대화를 나누는 지적인 텐션이 폭발하는 데이트 바이브예요.,"갑술의 듬직함과 신해의 예민함이 만날 때, 가끔은 말하지 않아도 알 거라는 생각은 금물! 서로의 속마음을 1일 1칭찬으로 표현하면 찐사랑 모드 유지 가능!","미술관 도슨트 투어, 와인 바, 고층 빌딩 시티뷰",2026-03-07 01:29:44
甲戌(갑술),丙辰(병진),82,단짠 성장형 커플,든든한 뿌리를 내린 큰 나무(甲)와 세상을 밝히는 태양(丙)의 만남! 두 분의 에너지가 만나면 화면 보정 없이도 화사함 그 자체예요. 서로 다른 성향이 부딪히기보다 오히려 서로를 자극하며 인생의 스펙트럼을 넓혀주는 '확장형 케미'랍니다. 함께 있을 때 텐션이 수직 상승하며 서로의 숨겨진 포텐을 터뜨려주는 시너지가 미쳤어요!,솔직함 100%! 숨김없이 다 보여주는 시원시원한 연애 바이브예요. 가끔은 격렬하게 토론하다가도 금세 맛집 하나로 화해하는 쿨한 매력이 폭발하는 스타일!,둘 다 에너지가 강해서 자기주장이 겹칠 수 있어요! '내가 맞다'보다는 '너는 그렇게 생각하는구나'라는 리액션 한 스푼만 얹어주면 찐사랑 모드 이상 무!,"익스트림 스포츠, 팝업스토어 오픈런, 테마파크",2026-03-07 01:30:27
甲戌(갑술),辛酉(신유),78,밀당 천재 커플,"든든한 대지 위 거목(甲)과 날카롭고 섬세한 보석(辛)의 만남! 갑술의 포용력과 신유의 엣지 있는 카리스마가 만나 텐션 세계관이 아주 뚜렷해요. 서로 다른 매력에 끌려 스파크가 튀는 스타일로, 한쪽이 리드하면 다른 쪽이 세련되게 반응하며 시너지가 미쳤습니다. 서로를 성장시키는 자극제가 되어주는 갓벽한 서사예요.",티격태격하면서도 눈에서 꿀 떨어지는 츤데레 바이브! 서로의 스타일을 쿨하게 인정해주면서도 은근히 서로를 챙기는 힙한 연애 스타일입니다.,둘 다 자기주장이 확실해서 가끔은 고집 배틀이 열릴지도? '맞다 틀리다' 대신 '오히려 좋아' 마인드로 서로의 다름을 리스펙해주면 찐사랑 각!,"편집숍 투어, 심야 드라이브, LP 바",2026-03-07 01:31:16
乙亥(을해),丙寅(병인),95,햇살 힐링 케미,"촉촉한 예쁨 그 자체인 을해와 세상을 다 비추는 태양 병인의 만남! 을해가 병인의 열정적인 텐션에 올라타면 세상 화사한 '꽃길 서사' 완성이에요. 서로가 서로에게 기운을 팍팍 넣어주는 상생 에너지가 미쳤고, 같이 있으면 운빨까지 수직 상승하는 소울메이트 각! 한 명은 다정하고 한 명은 든든한 갓벽한 밸런스입니다.",보는 사람도 광대 승천하게 만드는 꽁냥꽁냥 바이브! 따뜻한 햇살 아래서 서로의 매력을 무한 칭찬해주는 긍정 텐션 폭발하는 연애 스타일이에요.,둘 다 에너지가 너무 몽글몽글해서 가끔은 감성이 넘쳐흐를 수 있어요! 중요한 결정 앞에서는 한 번만 더 현실 체크해주면 갓생 커플 등극!,"한강 피크닉, 식물원 데이트, 셀프 사진관",2026-03-07 01:32:07
乙亥(을해),辛未(신미),84,보석 숲 케미,"수려한 난초(乙)와 반짝이는 보석(辛)의 만남! 신미의 날카로운 센스가 을해의 유연한 바이브와 만나면 세련미 폭발하는 텐션 세계관이 열려요. 서로의 부족한 감성을 자극하며 성장하는 케미가 미쳤고, 특히 을해의 포용력이 신미를 안착시킬 때 소울메이트 각이 딱 나옵니다. 서로를 더 가치 있게 만드는 시너지 맛집!",은근히 챙겨주는 츤데레 바이브와 다정함의 조화! 고급스러운 감성의 카페를 가거나 감각적인 전시를 즐기며 서로의 취향을 리스펙하는 세련된 연애 스타일이에요.,신미의 직설적인 표현에 을해가 깜짝 놀랄 수 있어요! '팩폭' 대신 '예쁜 말' 한 스푼만 섞어주면 서로의 마음을 더 깊게 확인하는 찐사랑 성사!,"팝업스토어 투어, 재즈 바, 공방 원데이 클래스",2026-03-07 01:32:55
乙亥(을해),丙子(병자),91,선샤인 힐링 케미,"촉촉한 수초(乙)와 환한 태양(丙)이 만난 갓벽한 조합! 을해의 부드러운 감성을 병자가 밝게 비춰주니 텐션 세계관이 아주 화사해요. 서로의 부족한 온기를 채워주는 상생 시너지가 미쳤고, 같이 있으면 마음이 편안해지는 소울메이트 각! 서로를 더 예쁘게 꽃피워주는 긍정 에너지가 폭발하는 커플입니다.",보는 사람도 광대 승천하게 만드는 꽁냥꽁냥 바이브! 따뜻한 분위기의 감성 카페나 햇살 맛집에서 서로의 인생샷을 남겨주는 다정한 데이트 스타일이에요.,둘 다 감수성이 풍부해서 가끔은 감정 과부하가 올 수도? '오히려 좋아' 마인드로 서로의 텐션을 업시켜주면 찐사랑 모드 영원히 유지 가능!,"식물원 카페, 호수 공원 산책, 수족관",2026-03-07 01:33:33
乙亥(을해),辛巳(신사),72,밀당 천재 커플,"부드러운 꽃(乙)과 샤프한 보석(辛)의 만남! 서로 완전히 다른 결을 가졌지만, 그래서 더 궁금하고 끌리는 텐션 세계관이에요. 을해의 유연함이 신사의 예리함을 중화시켜주고, 신사의 확신이 을해에게 가이드를 주는 구조! 서로를 맞춰가며 완성되는 성장형 시너지가 아주 매력적인 조합입니다.",예측 불가능한 롤러코스터 바이브! 힙한 전시회나 갤러리 투어처럼 감각적인 장소에서 서로의 개성을 뽐내며 쿨하게 연애하는 스타일이에요.,가끔 서로의 방식이 낯설게 느껴질 땐 '이게 바로 자극이지!'라며 긍정 회로 돌리기! 서로의 다름을 리스펙하면 찐사랑 모드 이상 무!,"현대미술 전시, 야경 드라이브, 가로수길 카페",2026-03-07 01:34:15
乙亥(을해),丙戌(병술),88,햇살 뿜뿜 케미,"촉촉한 생명력을 가진 을해와 세상을 비추는 태양 같은 병술의 만남! 을해의 섬세한 갬성을 병술의 밝은 에너지가 환하게 비춰주는 시너지 미친 조합이에요. 나무가 태양을 만나 쑥쑥 자라는 것처럼, 서로의 가능성을 무한 확장시키는 선순환 세계관 그 자체! 함께 있으면 자존감 수직 상승하는 갓벽한 텐션을 자랑합니다.",댕댕이와 고양이의 만남처럼 귀염뽀짝한 바이브! 병술의 리드로 활기차게 놀다가도 을해의 힐링 모드로 스르르 녹아드는 온도 차가 예술이에요. 서로의 개성을 리스펙하는 쿨한 찐사랑 스타일!,"가끔 병술의 열정이 너무 뜨겁거나 을해의 생각이 깊어질 땐, 각자의 '동굴 타임'을 인정해주기! 서로의 다름을 '새로운 자극'으로 즐기면 우리 관계는 매일이 리즈 갱신!","루프탑 바, 전시회 투어, 인생네컷 찍기",2026-03-07 01:35:01
乙亥(을해),辛卯(신묘),82,갓생 성장 커플,섬세한 감성 장인 을해와 힙한 카리스마 신묘의 만남! 신묘의 날카로운 감각이 을해의 창의력을 자극하는 '서로 윈윈' 구조예요. 살짝 스파크가 튀는 텐션마저 연애의 맛을 살리는 조미료가 되는 조합! 서로의 부족한 점을 갓벽하게 채워주는 시너지 미친 세계관이라 함께할수록 갓생 사는 소울메이트 각 나옵니다.,각자의 개성을 폼나게 리스펙하는 쿨한 바이브! 힙한 팝업스토어나 전시회 투어를 즐기며 서로의 안목을 공유하는 '지적인 텐션'이 폭발해요.,"신묘의 직진 멘트에 을해가 살짝 서운할 수 있지만, 이건 다 애정 필터링 거친 찐조언! 서로의 '말투 온도 차'만 이해하면 무적의 케미 완성이에요.","성수동 팝업스토어, LP 바 투어",2026-03-07 01:35:51
乙亥(을해),丙申(병신),85,다이나믹 케미,차분한 힐러 을해와 에너자이저 병신의 만남! 을해의 유연함이 병신의 화끈한 열정을 부드럽게 감싸주는 갓벽한 텐션이에요. 서로의 라이프스타일이 달라서 더 끌리는 '반전 매력' 세계관! 병신이 끌어주고 을해가 밀어주며 서로의 일상을 힙하게 업그레이드해주는 성장형 시너지가 미쳤습니다.,예측 불가능한 꿀잼 바이브! 병신의 즉흥적인 제안에 을해가 감성을 한 스푼 더해 영화 같은 데이트를 즐기는 스타일이에요. 같이 있으면 텐션이 마를 틈이 없음!,병신의 빛나는 속도감에 을해가 살짝 숨 가쁠 수 있어요. 그럴 땐 서로의 속도를 맞춰주는 '러닝 메이트' 마인드만 장착하면 찐사랑 롱런 확정!,"테마파크, 핫플 카페 투어, 야간 드라이브",2026-03-07 01:36:37
乙亥(을해),辛丑(신축),79,단짠 밸런스 케미,섬세한 물풀 을해와 단단한 다이아몬드 신축의 만남! 신축의 시크한 카리스마가 을해의 감수성을 엣지 있게 잡아주는 '밀당 천재' 조합이에요. 서로 다른 결이 만나 텐션 세계관이 확장되는 중! 을해의 유연함이 신축의 고집을 스르르 녹여낼 때 시너지 미쳤다는 소리 절로 나오는 성장형 커플입니다.,차분하면서도 은근히 힙한 바이브! 겉으론 쿨해 보이지만 둘만 있으면 깊은 대화가 끊이지 않는 '소울메이트 각'이에요. 서로의 커리어를 자극하는 갓생 연애 스타일!,"신축의 팩폭에 을해가 가끔 뼈 맞을 수 있음 주의! 하지만 이건 다 서로 잘되길 바라는 '찐사랑' 피드백이니까, 다정함 한 스푼만 더하면 무적권 롱런!","심야 영화 정주행, 조용한 북카페, 도자기 원데이 클래스",2026-03-07 01:37:14
乙亥(을해),丙午(병오),92,풀파티 케미,"촉촉한 수분을 머금은 을해와 태양보다 뜨거운 화력을 가진 병오의 만남! 을해가 병오의 열정에 생명력을 불어넣고, 병오는 을해를 화려하게 피워내는 시너지 미쳤다 소리 절로 나오는 조합이에요. 서로가 서로의 텐션을 끌어올려 주는 윈윈 세계관이라 같이 있기만 해도 에너지 풀충전되는 소울메이트 각!",보는 사람까지 기분 좋아지는 하이텐션 바이브! 병오의 화끈한 리드에 을해의 유연한 리액션이 더해져 매일이 페스티벌 같아요. 서로 숨김없이 투명하게 사랑하는 찐사랑 스타일!,"병오의 뜨거운 열정이 가끔 을해를 지치게 할 땐, 을해의 차분한 힐링 에너지를 믿고 잠시 쉬어가기! 서로의 온도 차를 즐기는 여유만 있다면 역대급 장수 커플 확정!","워터파크 투어, 야외 페스티벌, 루프탑 바",2026-03-07 01:38:01
乙亥(을해),辛亥(신해),81,감성 동기화 케미,바다 위 연꽃 을해와 빛나는 보석 신해가 만난 역대급 감성 세계관! 두 사람 다 '해수'라는 깊은 바다 에너지를 공유해서 말하지 않아도 통하는 텔레파시 텐션이 미쳤어요. 신해의 엣지 있는 감각이 을해의 유연한 매력을 자극하며 서로의 미적 취향을 업그레이드해 주는 시너지 폭발 조합! 깊은 대화만으로도 밤샐 수 있는 소울메이트 각입니다.,몽글몽글한 새벽 감성 바이브! 둘만의 플레이리스트를 공유하거나 취향 저격 전시회를 다니는 등 예술적이고 지적인 연애를 즐겨요. 겉으론 쿨해 보여도 속으론 찐사랑 가득한 반전 매력!,둘 다 생각이 깊어지는 타이밍엔 가끔씩 감정 과부하가 올 수 있음 주의! 그럴 땐 서로의 마음을 예쁘게 다듬어 주는 '언어의 온도'만 신경 써주면 세상에서 제일 예쁜 커플 등극!,"LP 바 투어, 밤바다 산책, 갤러리 카페",2026-03-07 01:38:51
乙亥(을해),丙辰(병진),94,햇살 맛집 케미,"물기를 머금은 유연한 을해와 대지를 비추는 화려한 태양 병진의 만남! 병진의 든든한 대지가 을해의 뿌리를 잡아주고, 뜨거운 에너지가 을해를 꽃피우게 하는 시너지 미쳤다 소리 절로 나오는 조합이에요. 서로의 존재만으로도 인생의 전성기를 만들어주는 '갓생 파트너'이자 텐션 세계관이 완벽히 일치하는 소울메이트 각!",보기만 해도 배부른 댕댕이 커플 바이브! 병진의 자신감 넘치는 리드에 을해가 센스 있는 리액션으로 화답하며 매 순간 인스타 릴스 감성 폭발하는 데이트를 즐겨요.,병진의 에너지가 너무 뜨거워 을해가 가끔 수줍어질 수 있음 주의! 그럴 땐 을해의 차분한 힐링 텐션을 존중해 주는 '배려 한 스푼'만 더하면 찐사랑 롱런 확정!,"식물원 카페, 호수 공원 피크닉, 선셋 드라이브",2026-03-07 01:39:34
乙亥(을해),辛酉(신유),78,밀당 천재 케미,부드러운 유연함의 끝판왕 을해와 시크하고 날카로운 다이아몬드 신유의 만남! 신유의 팩폭 카리스마가 을해의 감성을 자극하면서 묘한 긴장감을 유발하는 '텐션 세계관'이 형성돼요. 서로 다른 에너지라 오히려 자극이 되는 성장형 커플! 신유의 냉철함을 을해의 따뜻한 이해심이 녹여줄 때 시너지 미쳤다는 소리 절로 나옵니다.,겉으로는 쿨한데 속으로는 몽글몽글한 반전 바이브! 신유의 힙한 안목과 을해의 감성적인 센스가 만나 세련된 데이트 코스를 정복하는 찐사랑 스타일이에요.,신유의 칼 같은 피드백에 을해가 가끔 뼈 맞을 수 있음 주의! 하지만 이건 다 애정 베이스의 갓생 응원이라는 거! 서로의 소통 온도 차만 맞추면 케미 폭발 확정!,"와인 바 투어, 프라이빗 전시회, 야경 드라이브",2026-03-07 01:40:26
丙子(병자),丙寅(병인),88,태양광 케미,두 분 다 하늘에 뜬 화끈한 태양(丙) 에너지를 공유하는 '본 투 비 힙스터' 커플! 병인님이 땔감이 되어 병자님의 열정을 무한 리필해 주는 시너지가 미쳤어요. 자수의 쿨함과 인목의 갓생력이 만나면 연애 텐션이 24시간 내내 풀충전 상태! 서로의 존재가 서로를 더 빛나게 만드는 비주얼 폭발 조합이라 어딜 가든 주목받는 소울메이트 각입니다.,에너지 과다 분출형! 같이 있으면 아이디어 톡톡 터지고 텐션이 수직 상승해요. 힙한 팝업스토어를 도장 깨기 하거나 서로의 인생샷을 찍어주는 활기찬 바이브가 일상입니다.,"둘 다 너무 뜨거우면 가끔 과열될 수 있어요! 서로의 '나만의 시간'을 존중해 주는 센스만 발휘한다면, 더 단단해지는 선순환 성장을 경험할 수 있는 갓벽한 관계가 될 거예요.","루프탑 바, 페스티벌 직관, 핫플 투어",2026-03-07 01:41:20
丙子(병자),辛未(신미),95,자석 케미,병자님의 뜨거운 태양과 신미님의 반짝이는 보석이 만난 '병신합' 시너지 미쳤다! 서로 보자마자 끌리는 운명적 텐션 세계관이에요. 차가운 물(子)을 품은 병자님과 따뜻한 흙(未)을 가진 신미님이 만나 서로의 온도를 딱 맞춰주는 갓벽한 밸런스! 한 명은 리드하고 한 명은 빛내주는 찐사랑 소울메이트 각입니다.,화려함 그 자체! 서로를 돋보이게 해주는 스타일리시한 커플 바이브예요. 은근한 밀당 속에서도 서로에게 푹 빠져 있는 꿀 떨어지는 눈빛이 포인트인 연애 스타일!,가끔씩 생기는 의견 차이는 서로 더 깊게 알아가라는 시그널! '나랑 달라서 더 매력 있어'라는 마인드만 장착하면 관계의 깊이가 2배로 수직 상승하는 성장형 커플이 될 거예요.,"전시회 관람, 야경 루프탑, 호텔 다이닝",2026-03-07 01:42:03
丙子(병자),丙子(병자),82,도플갱어 케미,똑같은 태양(丙)과 맑은 물(子)을 품은 두 분은 그야말로 거울을 보는 듯한 텐션 세계관! 말 안 해도 통하는 텔레파시 시너지가 미쳤어요. 서로의 화끈한 열정과 쿨한 매력을 누구보다 잘 이해하는 찐사랑 조합입니다. 에너지가 같아서 함께 있을 때 그 화력이 2배로 폭발하는 무적의 소울메이트 각!,서로의 기분을 찰떡같이 알아채는 공감 백배 바이브! 굳이 설명하지 않아도 통하는 느낌이라 데이트 내내 웃음 끊길 일 없는 하이텐션 분위기가 이어져요.,둘 다 에너지가 넘칠 땐 가끔 각자의 속도를 존중해 주는 게 포인트! '나랑 똑같아서 더 소중해'라는 마인드로 배려한다면 더 완벽한 갓벽 커플로 성장할 거예요.,"노래방 배틀, 워터파크, 드라이브",2026-03-07 01:42:54
丙子(병자),辛巳(신사),92,자석 밀당 케미,병자님의 뜨거운 태양과 신사님의 시크한 보석이 만난 '병신합' 시너지 미쳤다! 서로의 부족한 수기운과 화기운을 갓벽하게 채워주는 텐션 세계관이에요. 겉으론 쿨해 보여도 속으론 서로에게 훅 끌리는 자석 같은 운명! 서로의 다름이 오히려 짜릿한 자극이 되는 소울메이트 각입니다.,세련된 도시 남녀 바이브 그 자체! 은근한 플러팅과 고급진 티키타카가 오가는 분위기예요. 힙한 공간에서 서로의 커리어와 꿈을 응원해 주는 어른스러운 연애 스타일!,가끔씩 고집부리고 싶을 땐 '솔직함' 한 스푼만 더해주세요! 서로의 프라이드를 조금만 세워준다면 갈등조차 사랑의 촉매제가 되는 성장형 커플이 될 거예요.,"와인 바, 재즈 클래스, 야경 드라이브",2026-03-07 01:43:44
丙子(병자),丙戌(병술),85,태양광 시너지,"같은 태양(丙) 에너지를 공유하는 두 분! 병자님의 쿨한 수기운과 병술님의 든든한 토기운이 만나 텐션 세계관이 아주 탄탄해요. 서로의 화끈함을 누구보다 잘 이해하면서도, 병술님이 병자님을 포근하게 감싸주는 느낌이라 시너지 미쳤다! 서로의 갓생을 응원하며 함께 빛나는 소울메이트 각입니다.",화끈하고 솔직한 돌직구 바이브! 밀당보다는 서로에게 올인하는 찐사랑 스타일이에요. 힙한 핫플에서 서로의 인생샷을 찍어주며 하이텐션을 즐기는 분위기입니다.,둘 다 에너지가 넘칠 땐 가끔 템포 조절이 필요할 수도! '솔직함'에 '다정함' 한 스푼만 더해주면 갈등조차 사랑의 촉매제가 되는 성장형 커플이 될 거예요.,"테니스 데이트, 팝업스토어, 야외 루프탑",2026-03-07 01:44:41
丙子(병자),辛卯(신묘),94,자석 밀당 케미,병자님의 뜨거운 태양과 신묘님의 반짝이는 보석이 만난 '병신합' 시너지 미쳤다! 서로에게 본능적으로 끌리는 자석 같은 텐션 세계관이에요. 차가운 물(子)과 싱그러운 나무(卯)가 만나 감수성까지 폭발하는 조합! 서로의 부족한 부분을 갓벽하게 채워주는 소울메이트 각이라 같이 있으면 세상이 다 핑크빛이에요.,세련된 도시 남녀 바이브 그 자체! 은근한 플러팅과 센스 넘치는 티키타카가 오가는 분위기예요. 힙한 전시회를 보거나 감성 카페에서 서로의 인생샷을 찍어주는 로맨틱한 연애 스타일!,둘 다 매력이 넘쳐서 가끔은 귀여운 질투가 폭발할 수도! 서로의 프라이버시를 리스펙트하며 '무한 신뢰' 한 스푼만 더해주면 더 끈끈해지는 성장형 커플이 될 거예요.,"미술관 투어, 감성 와인바, LP바",2026-03-07 01:45:18
丙子(병자),丙申(병신),96,쇼윈도 탈출 케미,똑같은 태양(丙)을 가진 두 분의 만남은 그야말로 광채 폭발! 자(子)와 신(申)이 만나 합을 이루니 서로의 에너지가 물 흐르듯 통하는 시너지 미쳤다! 쿨한 지성미와 뜨거운 열정이 공존하는 텐션 세계관이에요. 말하지 않아도 통하는 텔레파시 급 공감대로 서로의 갓생을 완벽하게 서포트하는 소울메이트 각입니다.,"어딜 가나 주인공이 되는 힙한 바이브! 세련된 티키타카가 끊이지 않고, 서로의 스타일을 리스펙트하며 함께 성장하는 세련된 연애 스타일이에요.",둘 다 에너지가 너무 강할 땐 가끔 져주는 미덕이 필요해요! '솔직함'에 '다정함' 한 스푼만 얹어주면 더 단단해지는 성장형 커플이 될 거예요.,"팝업스토어 투어, 요트 세일링, 와인 페어링",2026-03-07 01:46:11
丙子(병자),辛丑(신축),98,운명적 자석,"병자님의 뜨거운 태양과 신축님의 반짝이는 보석이 만난 '천간합'에, 지지까지 '자축합'으로 묶인 역대급 시너지 미쳤다! 서로가 서로를 끌어당기는 자석 같은 텐션 세계관이에요. 차가운 물과 따뜻한 흙이 만나 안정을 찾으니, 같이 있기만 해도 에너지가 풀충전되는 소울메이트 각! 2026년 가장 핫한 성장형 커플 탄생입니다.","겉으로는 시크해 보여도 둘만 있으면 꿀 떨어지는 반전 바이브! 서로의 일상을 갓생으로 만들어주는 든든한 서포터형 연애 스타일로, 함께 계획을 세우고 성취해나가는 갓벽한 분위기예요.",가끔은 서로 너무 잘 알아서 말 안 해도 알겠지 싶을 때가 있죠? 그럴 때일수록 '다정한 표현' 한 스푼만 더해주면 갈등조차 사랑의 촉매제가 되는 찐사랑 커플이 될 거예요.,"오마카세 투어, 조용한 북카페, 야경 드라이브",2026-03-07 01:46:48
丙子(병자),丙午(병오),88,극강 텐션 커플,"태양 같은 병화(丙)가 둘이라니, 존재감부터 이미 인플루언서 재질! 쿨한 얼음물(子)의 매력을 가진 A와 핫한 용암(午) 같은 에너지의 B가 만난 '냉온탕 케미'예요. 서로 정반대 매력에 끌려 도파민 터지는 연애를 할 확률 200%! 서로의 온도를 맞춰주며 세상을 환하게 밝히는 역대급 시너지 세계관이 펼쳐집니다.","어딜 가나 시선 강탈! 힙한 팝업스토어나 핫플 투어는 기본이고, 둘만의 티키타카로 1분 1초가 예능인 활력 넘치는 바이브예요.",둘 다 에너지가 풀 충전 상태라 가끔 불꽃 튀는 대화가 오갈 수 있어요. 그럴 땐 '오히려 좋아!' 마인드로 서로의 열정을 리스펙해주면 찐사랑 완성!,"페스티벌 직관, 루프탑 바, 워터파크",2026-03-07 01:47:43
丙子(병자),辛亥(신해),98,운명적 갓벽 커플,"태양(丙)과 보석(辛)이 만났으니 비주얼부터 시너지 미쳤다! 서로 보자마자 스파크 튀는 '병신합' 텐션으로, 차가운 물 위로 따스한 햇살이 내리쬐는 극락 평온 바이브예요. 서로가 서로를 빛나게 해주는 소울메이트 각! 서로의 부족한 감성을 꽉 채워주는 완성형 세계관입니다.",세련된 감성이 뚝뚝 떨어지는 호텔 라운지나 조용한 야경 맛집에서 딥토크 나누는 몽환적인 분위기예요.,"가끔 서로 너무 아끼느라 속마음을 숨길 수 있으니, 오늘 기분을 '공유하기'로 약속하면 더 갓벽한 찐사랑 가능!","와인 바, 야간 드라이브, 전시회 관람",2026-03-07 01:48:20
丙子(병자),丙辰(병진),92,찰떡 시너지,"뜨거운 태양(丙) 둘이 만나 텐션 폭발! 자(子)와 진(辰)이 만나 촉촉한 물의 기운을 만드니, 뜨거움을 적당히 식혀주는 환상의 밸런스예요. 서로의 꿈을 무한 서포트하는 시너지 미쳤다! 같이 있으면 에너지가 풀충전되는 갓벽한 조합이라 인스타 감성 낭낭한 연애가 가능해요.",서로의 열정을 리스펙하는 쿨하고 힙한 바이브! 같이 취미를 공유하며 자기계발도 함께하는 성장형 데이트가 일상이에요.,둘 다 에너지가 넘쳐서 가끔은 각자의 시간이 필요할 수 있어요. 가끔은 '따로 똑같이' 모드로 여유를 즐기면 찐사랑 롱런 확정!,"한강 피크닉, 러닝 크루, 테니스",2026-03-07 01:49:09
丙子(병자),辛酉(신유),95,자석 밀착 케미,"태양(丙)과 보석(辛)이 만난 '병신합' 텐션으로, 서로를 보자마자 자석처럼 끌리는 운명적 각! 차가운 도시적 매력의 B를 따뜻한 에너지의 A가 감싸주니 시너지 미쳤다. 서로의 존재만으로도 존재감이 뿜뿜하는, 인스타 피드 박제하고 싶은 비주얼 커플 세계관이에요.",세련되고 화려한 핫플 데이트가 찰떡! 서로에게 가장 예쁘고 멋진 모습만 보여주고 싶은 낭만 가득한 바이브예요.,가끔 서로 고집 부릴 땐 '오히려 좋아' 마인드로 상대의 엣지를 리스펙해 주세요! 센스 있게 져주는 한마디면 찐사랑 모드 유지!,"편집숍 투어, 파인 다이닝, 인생네컷",2026-03-07 01:49:58
丁丑(정축),丙寅(병인),89,환상 광원 케미,밤하늘의 별(丁)과 타오르는 태양(丙)이 만난 역대급 광도 폭발 조합! 꼼꼼하고 은은한 매력의 A와 화끈한 직진형 B가 만나면 서로의 부족한 텐션을 200% 채워주는 소울메이트 각이에요. B가 불을 지피고 A가 따스하게 유지하니 식지 않는 연애 온도가 유지되는 시너지 미쳤다!,"낮에는 핫플 투어로 에너지 발산하고, 밤에는 딥토크로 힐링하는 극강의 밸런스! 서로의 감성을 무한 공유하는 몽글몽글한 바이브예요.","가끔 B의 추진력에 A가 당황할 수 있지만, 이건 서로 성장하는 자극제일 뿐! 솔직한 대화 한 스푼이면 텐션 세계관 평화 유지 가능!","LP 바, 캠핑 불멍, 야경 맛집",2026-03-07 01:50:45
